listing_id,type,sub_type,start_date,end_date,listing_type,building_age,total_floor_count,floor_no,room_count,size,student_avaliable,mortgage_avaliable,address,furnished,heating_type,price,currency
4583,Konut,Daire,11/27/18,12/27/18,satılık,0,4,4,4+1,220.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,409000.0,TRY
4584,Konut,Daire,11/27/18,11/27/18,satılık,0,9,5,3+1,175.0,0.0,0.0,Adana/Çukurova/Huzurevleri,Eşyasız,Kombi (Doğalgaz),335000.0,TRY
4585,Konut,Daire,11/27/18,12/27/18,satılık,0,0,5,3+1,115.0,0.0,0.0,Manisa/Yunusemre/Güzelyurt,Eşyasız,Kombi (Doğalgaz),350000.0,TRY
4586,Konut,Daire,11/27/18,12/27/18,satılık,0,3,2,3+1,150.0,0.0,0.0,Antalya/Muratpaşa/Kızıltoprak,Eşyasız,Klima,385000.0,TRY
4587,Konut,Daire,11/27/18,12/27/18,satılık,0,4,4,1+1,67.0,0.0,0.0,Manisa/Akhisar/Atatürk,Eşyasız,Kombi (Doğalgaz),122000.0,TRY
4588,Konut,Daire,11/27/18,12/27/18,satılık,0,5,1,3+1,143.0,0.0,0.0,Denizli/Merkezefendi/Adalet,Eşyasız,Kombi (Doğalgaz),300000.0,TRY
4589,Konut,Daire,11/27/18,12/27/18,satılık,0,4,2,2+1,88.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Kat Kaloriferi,195000.0,TRY
4590,Konut,Daire,11/27/18,12/27/18,satılık,3,3,3,3+1,110.0,0.0,0.0,Balıkesir/Edremit/Altınoluk,Eşyasız,Kat Kaloriferi,350000.0,TRY
4591,Konut,Daire,11/27/18,12/27/18,satılık,0,5,0,1+1,70.0,0.0,0.0,Manisa/Saruhanlı/Cengiz Topel,Eşyasız,Kombi (Doğalgaz),110000.0,TRY
4592,Konut,Daire,11/27/18,12/27/18,satılık,0,5,1,2+1,110.0,0.0,0.0,İstanbul/Sultangazi/İsmetpaşa,Eşyasız,Kombi (Doğalgaz),300000.0,TRY
4593,Konut,Daire,11/27/18,12/27/18,satılık,0,3,1,2+1,155.0,0.0,0.0,Adana/Seyhan/Barış,Eşyasız,Klima,184000.0,TRY
4594,Konut,Daire,11/27/18,12/27/18,satılık,0,4,1,2+1,100.0,0.0,0.0,Tekirdağ/Çorlu/Şeyh Sinan,Eşyasız,Kombi (Doğalgaz),158000.0,TRY
4595,Konut,Daire,11/27/18,12/27/18,satılık,0,10,9,3+1,140.0,0.0,0.0,İstanbul/Kadıköy/Göztepe,Eşyasız,Kombi (Doğalgaz),920000.0,TRY
4596,Konut,Daire,11/27/18,12/27/18,satılık,0,6,1,2+1,120.0,0.0,0.0,İstanbul/Esenyurt/Pınar,Sadece Mutfak,Kombi (Doğalgaz),190000.0,TRY
4597,Konut,Daire,11/27/18,12/27/18,satılık,0,5,0,1+1,65.0,0.0,0.0,Tekirdağ/Çorlu/Nusratiye,Eşyasız,Kombi (Doğalgaz),95000.0,TRY
4598,Konut,Daire,11/27/18,12/14/18,satılık,4,4,3,3+1,135.0,0.0,0.0,Ankara/Etimesgut/Süvari,Eşyasız,Kombi (Doğalgaz),130000.0,TRY
4599,Konut,Daire,11/27/18,12/27/18,satılık,3,3,3,3+1,120.0,0.0,0.0,Balıkesir/Edremit/Altınoluk,Eşyasız,Kat Kaloriferi,350000.0,TRY
4600,Konut,Daire,11/27/18,12/27/18,satılık,0,4,4,2+1,95.0,0.0,0.0,Çanakkale/Merkez/Barbaros,Eşyasız,Kombi (Doğalgaz),218000.0,TRY
4601,Konut,Daire,11/27/18,12/27/18,satılık,0,6,2,2+1,95.0,0.0,0.0,İstanbul/Esenyurt/Cumhuriyet,Eşyasız,Kombi (Doğalgaz),205000.0,TRY
4602,Konut,Daire,11/27/18,12/27/18,satılık,0,0,3,2+1,100.0,0.0,0.0,Kastamonu/Merkez/Kuzeykent,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),210000.0,TRY
4603,Konut,Daire,11/27/18,12/27/18,satılık,0,5,0,2+1,95.0,0.0,0.0,Tekirdağ/Çorlu/Nusratiye,Eşyasız,Kombi (Doğalgaz),135000.0,TRY
4604,Konut,Daire,11/27/18,12/27/18,satılık,0,3,3,5+1,256.0,0.0,0.0,Ankara/Etimesgut/İstasyon,Eşyasız,Kombi (Doğalgaz),230000.0,TRY
4605,Konut,Daire,11/27/18,12/27/18,satılık,2,3,0,3+1,157.0,0.0,0.0,Balıkesir/Bandırma/100. Yıl,Eşyasız,Kombi (Doğalgaz),160000.0,TRY
4606,Konut,Daire,11/27/18,12/28/18,satılık,1,7,0,2+1,150.0,0.0,0.0,Konya/Selçuklu/Sille Ak,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),207000.0,TRY
4607,Konut,Daire,11/27/18,12/27/18,satılık,0,5,3,2+1,105.0,0.0,0.0,Tekirdağ/Çorlu/Cemaliye,Eşyasız,Kombi (Doğalgaz),135000.0,TRY
4608,Konut,Daire,11/27/18,12/28/18,satılık,0,4,2,3+1,180.0,0.0,0.0,Aydın/Kuşadası/Ege,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),830000.0,TRY
4609,Konut,Daire,11/27/18,12/12/18,satılık,0,5,2,3+1,145.0,0.0,0.0,Ankara/Çubuk/Barbaros,Eşyasız,Kombi (Doğalgaz),108000.0,TRY
4610,Konut,Daire,11/27/18,1/1/19,satılık,0,5,1,3+1,100.0,0.0,0.0,Kocaeli/Karamürsel/Kayacık,Eşyasız,Kombi (Doğalgaz),117000.0,TRY
4611,Konut,Daire,11/27/18,12/27/18,satılık,0,3,3,3+1,150.0,0.0,0.0,Bursa/Nilüfer/Fethiye,Eşyasız,Kombi (Doğalgaz),440000.0,TRY
4612,Konut,Daire,11/27/18,12/27/18,satılık,0,5,0,2+1,85.0,0.0,0.0,Tekirdağ/Çorlu/Kemalettin,Eşyasız,Fancoil,117000.0,TRY
4613,Konut,Daire,11/27/18,12/27/18,satılık,0,4,2,2+1,95.0,0.0,0.0,Bursa/Orhangazi/Arapzade,Eşyasız,Kombi (Doğalgaz),130000.0,TRY
4614,Konut,Daire,11/27/18,11/27/18,satılık,0,5,2,3+1,145.0,0.0,0.0,Bingöl/Merkez/Yeni,Eşyasız,Kombi (Doğalgaz),140000.0,TRY
4615,Konut,Daire,11/27/18,12/27/18,satılık,5,0,2,4+1,220.0,0.0,0.0,Adana/Seyhan/Gürselpaşa,Eşyasız,Merkezi Sistem,500000.0,TRY
4616,Konut,Daire,11/27/18,12/27/18,satılık,0,3,0,1+1,90.0,0.0,0.0,İstanbul/Esenyurt/Yenikent,Eşyasız,Klima,120000.0,TRY
4617,Konut,Daire,11/27/18,12/27/18,satılık,4,2,0,1+1,55.0,0.0,0.0,Antalya/Muratpaşa/Güzeloba,Sadece Beyaz Eşya,Klima,249000.0,TRY
4618,Konut,Daire,11/27/18,12/27/18,satılık,3,6,2,3+1,125.0,0.0,0.0,Samsun/Atakum/Yenimahalle,Eşyasız,Kombi (Doğalgaz),280000.0,TRY
4619,Konut,Daire,11/27/18,12/27/18,satılık,0,5,4,3+1,130.0,0.0,0.0,Aydın/Nazilli/Dallıca,Eşyasız,Klima,103000.0,TRY
4620,Konut,Daire,11/27/18,11/27/18,satılık,0,5,4,3+1,140.0,0.0,0.0,Denizli/Merkezefendi/Adalet,Eşyasız,Kombi (Doğalgaz),850000.0,TRY
4621,Konut,Daire,11/27/18,11/27/18,satılık,0,5,2,3+1,145.0,0.0,0.0,Bingöl/Merkez/Yenişehir,Eşyasız,Kombi (Doğalgaz),140000.0,TRY
4622,Konut,Daire,11/27/18,12/30/18,satılık,0,4,1,2+1,95.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Klima,184000.0,TRY
4623,Konut,Daire,11/27/18,12/27/18,satılık,0,3,1,2+1,120.0,0.0,0.0,Antalya/Muratpaşa/Güzeloba,Eşyasız,Klima,283000.0,TRY
4624,Konut,Daire,11/27/18,12/27/18,satılık,0,0,0,2+1,85.0,0.0,0.0,İstanbul/Başakşehir/Kayabaşı,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),220000.0,TRY
4625,Konut,Daire,11/27/18,12/27/18,satılık,0,0,15,3+1,175.0,0.0,0.0,Adana/Çukurova/Yüzüncüyıl,Eşyasız,Kombi (Doğalgaz),275000.0,TRY
4626,Konut,Daire,11/27/18,12/27/18,satılık,0,3,0,2+1,120.0,0.0,0.0,Bursa/Orhangazi/Arapzade,Eşyasız,Kombi (Doğalgaz),190000.0,TRY
4627,Konut,Daire,11/27/18,12/27/18,satılık,0,4,3,3+1,135.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Kalorifer (Kömür),174000.0,TRY
4628,Konut,Daire,11/27/18,12/27/18,satılık,0,0,9,2+1,86.0,0.0,0.0,İstanbul/Kadıköy/Kozyatağı,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),650000.0,TRY
4629,Konut,Daire,11/27/18,12/27/18,satılık,0,4,3,3+1,165.0,0.0,0.0,Samsun/Atakum/Küçükkolpınar,Eşyasız,Kombi (Doğalgaz),310000.0,TRY
4630,Konut,Daire,11/27/18,12/27/18,satılık,0,4,0,3+1,110.0,0.0,0.0,Samsun/Atakum/Esenevler,Eşyasız,Kombi (Doğalgaz),165000.0,TRY
4631,Konut,Daire,11/27/18,12/27/18,satılık,0,0,8,3+1,180.0,0.0,0.0,Samsun/Atakum/Yenimahalle,Eşyalı (Mobilyalı),Merkezi Sistem (Isı Payı Ölçer),600000.0,TRY
4632,Konut,Daire,11/27/18,12/27/18,satılık,0,5,5,3+1,145.0,0.0,0.0,Antalya/Kepez/Varsak Karşıyaka,Eşyasız,Klima,125000.0,TRY
4633,Konut,Daire,11/27/18,12/27/18,satılık,0,4,2,2+1,120.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Kat Kaloriferi,250000.0,TRY
4634,Konut,Daire,11/27/18,12/29/18,satılık,0,5,1,2+1,130.0,0.0,0.0,Antalya/Alanya/Mahmutlar,Eşyalı (Mobilyalı),Klima,205000.0,TRY
4635,Konut,Daire,11/27/18,12/27/18,satılık,4,0,10,2+1,117.0,0.0,0.0,İstanbul/Zeytinburnu/Seyitnizam,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),780000.0,TRY
4636,Konut,Daire,11/27/18,12/27/18,satılık,4,3,0,2+1,90.0,0.0,0.0,Sakarya/Karasu/Yalı,Eşyalı (Mobilyalı),Kombi (Doğalgaz),115000.0,TRY
4637,Konut,Daire,11/27/18,12/27/18,satılık,0,3,2,2+1,120.0,0.0,0.0,Mersin/Akdeniz/Kültür,Eşyasız,Kombi (Doğalgaz),198000.0,TRY
4638,Konut,Daire,11/27/18,12/27/18,satılık,0,4,2,3+1,145.0,0.0,0.0,Tekirdağ/Çorlu/Rumeli,Eşyasız,Kombi (Doğalgaz),290000.0,TRY
4639,Konut,Daire,11/27/18,12/27/18,satılık,0,9,5,2+1,138.0,0.0,0.0,İstanbul/Beylikdüzü/Cumhuriyet,Sadece Mutfak,Kombi (Doğalgaz),420000.0,TRY
4640,Konut,Daire,11/27/18,12/27/18,satılık,0,4,2,2+1,90.0,0.0,0.0,İstanbul/Esenyurt/Balıkyolu,Eşyasız,Kombi (Doğalgaz),199000.0,TRY
4641,Konut,Daire,11/27/18,12/27/18,satılık,0,0,11,3+1,200.0,0.0,0.0,Adana/Seyhan/Döşeme,Eşyasız,Kombi (Doğalgaz),450000.0,TRY
4642,Konut,Daire,11/27/18,12/27/18,satılık,0,7,1,3+1,252.0,0.0,0.0,Antalya/Muratpaşa/Zerdalilik,Eşyasız,Kombi (Doğalgaz),890000.0,TRY
4643,Konut,Daire,11/27/18,12/31/18,satılık,1,10,8,3+1,145.0,0.0,0.0,Bursa/Nilüfer/Ataevler,Eşyasız,Kombi (Doğalgaz),540000.0,TRY
4644,Konut,Daire,11/27/18,12/27/18,satılık,0,0,6,2+1,130.0,0.0,0.0,Mersin/Erdemli/Arpaçbahşiş,Eşyasız,Klima,240000.0,TRY
4645,Konut,Daire,11/27/18,12/27/18,satılık,5,3,3,1+1,50.0,0.0,0.0,İzmir/Foça/Mustafa Kemal Atatürk,Eşyasız,Klima,200000.0,TRY
4646,Konut,Daire,11/27/18,12/27/18,satılık,4,4,2,2+1,90.0,0.0,0.0,Antalya/Muratpaşa/Kızıltoprak,Eşyasız,Klima,235000.0,TRY
4647,Konut,Daire,11/27/18,12/27/18,satılık,0,6,3,2+1,80.0,0.0,0.0,İstanbul/Şişli/Kuştepe,Eşyasız,Kombi (Doğalgaz),450000.0,TRY
4648,Konut,Daire,11/27/18,12/1/18,satılık,0,4,0,2+1,110.0,0.0,0.0,Aydın/Nazilli/Yeni,Eşyasız,Kombi (Doğalgaz),110000.0,TRY
4649,Konut,Daire,11/27/18,12/27/18,satılık,0,4,0,3+1,130.0,0.0,0.0,İstanbul/Esenyurt/Talatpaşa,Eşyasız,Kombi (Doğalgaz),179000.0,TRY
4650,Konut,Daire,11/27/18,11/27/18,satılık,0,5,2,3+1,145.0,0.0,0.0,Bingöl/Merkez/Yenişehir,Eşyasız,Kombi (Doğalgaz),140000.0,TRY
4651,Konut,Daire,11/27/18,12/27/18,satılık,4,4,2,1+1,50.0,0.0,0.0,Bartın/Merkez/Kemer Köprü,Sadece Beyaz Eşya,Kombi (Doğalgaz),138000.0,TRY
4652,Konut,Daire,11/27/18,12/27/18,satılık,0,3,2,3+1,130.0,0.0,0.0,Tekirdağ/Çorlu/Çobançeşme,Eşyasız,Kombi (Doğalgaz),255000.0,TRY
4653,Konut,Daire,11/27/18,12/27/18,satılık,0,4,4,3+1,170.0,0.0,0.0,İstanbul/Avcılar/Ambarlı,Eşyasız,Kombi (Doğalgaz),470000.0,TRY
4654,Konut,Daire,11/27/18,11/27/18,satılık,0,4,4,2+1,80.0,0.0,0.0,Niğde/Bor/Şeker,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),109000.0,TRY
4655,Konut,Daire,11/27/18,12/27/18,satılık,0,3,0,2+1,118.0,0.0,0.0,Ankara/Keçiören/Yayla,Eşyasız,Kombi (Doğalgaz),138000.0,TRY
4656,Konut,Daire,11/27/18,11/27/18,satılık,0,3,2,3+1,150.0,0.0,0.0,Ankara/Çankaya/Sokullu Mehmet Paşa,Eşyasız,Merkezi Sistem,298000.0,TRY
4657,Konut,Daire,11/27/18,12/31/18,satılık,0,5,1,3+1,125.0,0.0,0.0,Samsun/Atakum/Küçükkolpınar,Eşyasız,Kombi (Doğalgaz),145000.0,TRY
4658,Konut,Daire,11/27/18,12/27/18,satılık,0,4,1,3+1,110.0,0.0,0.0,İstanbul/Esenler/Havaalanı,Eşyasız,Kombi (Doğalgaz),260000.0,TRY
4659,Konut,Daire,11/27/18,12/27/18,satılık,0,0,9,2+1,160.0,0.0,0.0,Mersin/Mezitli/Deniz,Sadece Mutfak,Kombi (Doğalgaz),230000.0,TRY
4660,Konut,Daire,11/27/18,11/27/18,satılık,0,7,5,3+1,135.0,0.0,0.0,Antalya/Konyaaltı/Molla Yusuf,Eşyasız,Klima,475000.0,TRY
4661,Konut,Daire,11/27/18,11/28/18,satılık,0,4,0,2+1,110.0,0.0,0.0,Uşak/Merkez/Kemalöz,Eşyasız,Kombi (Doğalgaz),190000.0,TRY
4662,Konut,Daire,11/27/18,12/27/18,satılık,0,4,2,3+1,140.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Kat Kaloriferi,194000.0,TRY
4663,Konut,Daire,11/27/18,12/23/18,satılık,0,4,0,3+1,145.0,0.0,0.0,Aydın/Efeler/Hasanefendi-Ramazan Paşa,Eşyasız,Kombi (Doğalgaz),200000.0,TRY
4664,Konut,Daire,11/27/18,12/27/18,satılık,0,5,5,2+1,85.0,0.0,0.0,Manisa/Saruhanlı/Cengiz Topel,Eşyasız,Kombi (Doğalgaz),135000.0,TRY
4665,Konut,Daire,11/27/18,12/27/18,satılık,0,6,1,2+1,90.0,0.0,0.0,İstanbul/Bahçelievler/Siyavuşpaşa,Eşyasız,Kombi (Doğalgaz),453000.0,TRY
4666,Konut,Daire,11/27/18,12/27/18,satılık,0,4,0,3+1,180.0,0.0,0.0,Antalya/Konyaaltı/Gürsu,Eşyasız,Kombi (Doğalgaz),650000.0,TRY
4667,Konut,Daire,11/27/18,12/27/18,satılık,0,4,0,2+1,120.0,0.0,0.0,Aydın/Kuşadası/Ege,Eşyasız,Klima,205000.0,TRY
4668,Konut,Daire,11/27/18,12/27/18,satılık,0,5,0,3+1,130.0,0.0,0.0,Balıkesir/Burhaniye/Kocacami,Eşyasız,Kalorifer (Kömür),305000.0,TRY
4669,Konut,Daire,11/27/18,12/27/18,satılık,0,6,3,3+1,135.0,0.0,0.0,İzmir/Balçova/Eğitim,Eşyasız,Kombi (Doğalgaz),425000.0,TRY
4670,Konut,Daire,11/27/18,12/27/18,satılık,4,2,0,3+1,150.0,0.0,0.0,Antalya/Muratpaşa/Güzeloba,Eşyasız,Klima,530000.0,TRY
4671,Konut,Daire,11/27/18,12/9/18,satılık,0,0,0,5+1,284.0,0.0,0.0,İstanbul/Kadıköy/Kozyatağı,Eşyalı (Mobilyalı),Merkezi Sistem (Isı Payı Ölçer),1970000.0,TRY
4672,Konut,Daire,11/27/18,11/27/18,satılık,0,5,2,3+1,145.0,0.0,0.0,Bingöl/Merkez/Yeni,Eşyasız,Kombi (Doğalgaz),140000.0,TRY
4673,Konut,Daire,11/27/18,12/27/18,satılık,1,2,0,2+1,80.0,0.0,0.0,İzmir/Çeşme/Reisdere,Eşyasız,Merkezi Sistem,375000.0,TRY
4674,Konut,Daire,11/27/18,12/27/18,satılık,0,0,1,3+1,220.0,0.0,0.0,Samsun/Canik/Hasköy,Eşyalı (Mobilyalı),Merkezi Sistem (Isı Payı Ölçer),450000.0,TRY
4675,Konut,Daire,11/27/18,12/27/18,satılık,0,5,2,3+1,125.0,0.0,0.0,Çorum/Merkez/Buharaevler,Eşyasız,Kombi (Doğalgaz),220000.0,TRY
4676,Konut,Daire,11/27/18,12/27/18,satılık,0,5,2,2+1,110.0,0.0,0.0,Manisa/Yunusemre/Atatürk,Eşyasız,Kombi (Doğalgaz),148000.0,TRY
4677,Konut,Daire,11/27/18,12/1/18,satılık,3,3,2,3+1,125.0,0.0,0.0,Ankara/Altındağ/Gülpınar,Eşyasız,Kombi (Doğalgaz),245000.0,TRY
4678,Konut,Daire,11/27/18,12/27/18,satılık,0,0,1,1+1,55.0,0.0,0.0,Kastamonu/Merkez/Kuzeykent,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),140000.0,TRY
4679,Konut,Daire,11/27/18,12/5/18,satılık,0,4,0,2+1,90.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,210000.0,TRY
4680,Konut,Daire,11/27/18,12/27/18,satılık,0,3,0,4+1,200.0,0.0,0.0,İstanbul/Başakşehir/Kayabaşı,Sadece Beyaz Eşya,Merkezi Sistem (Isı Payı Ölçer),380000.0,TRY
4681,Konut,Daire,11/27/18,12/27/18,satılık,0,3,3,3+1,130.0,0.0,0.0,İzmir/Balçova/Çetin Emeç,Eşyasız,Jeotermal,350000.0,TRY
4682,Konut,Daire,11/27/18,12/27/18,satılık,0,5,0,2+1,115.0,0.0,0.0,İstanbul/Beylikdüzü/Büyükşehir,Eşyasız,Kombi (Doğalgaz),117000.0,TRY
4683,Konut,Daire,11/27/18,12/27/18,satılık,2,0,2,3+1,168.0,0.0,0.0,İstanbul/Başakşehir/Başakşehir,Sadece Mutfak,Merkezi Sistem (Isı Payı Ölçer),605000.0,TRY
4684,Konut,Daire,11/27/18,12/27/18,satılık,0,5,3,2+1,85.0,0.0,0.0,İstanbul/Şişli/Kuştepe,Eşyasız,Kombi (Doğalgaz),370000.0,TRY
4685,Konut,Daire,11/27/18,11/27/18,satılık,2,3,3,3+1,180.0,0.0,0.0,Sakarya/Serdivan/Orta,Eşyasız,Kombi (Doğalgaz),310000.0,TRY
4686,Konut,Daire,11/27/18,12/1/18,satılık,3,3,2,3+1,125.0,0.0,0.0,Ankara/Altındağ/Gülpınar,Eşyasız,Kombi (Doğalgaz),245000.0,TRY
4687,Konut,Daire,11/27/18,12/27/18,satılık,0,4,0,2+1,110.0,0.0,0.0,Tekirdağ/Çorlu/Rumeli,Eşyasız,Kombi (Doğalgaz),225000.0,TRY
4688,Konut,Daire,11/27/18,12/27/18,satılık,0,5,1,3+1,135.0,0.0,0.0,Trabzon/Ortahisar/2 Nolu Erdoğdu,Eşyasız,Kombi (Doğalgaz),179000.0,TRY
4689,Konut,Daire,11/27/18,12/27/18,satılık,0,4,4,3+1,130.0,0.0,0.0,İstanbul/Sancaktepe/Osmangazi,Eşyasız,Kombi (Doğalgaz),235000.0,TRY
4690,Konut,Daire,11/27/18,12/28/18,satılık,0,3,2,2+1,85.0,0.0,0.0,Aydın/Didim/Cumhuriyet,Eşyasız,Klima,170000.0,TRY
4691,Konut,Daire,11/27/18,12/26/18,satılık,0,5,3,3+1,120.0,0.0,0.0,Tekirdağ/Çorlu/Şeyh Sinan,Eşyasız,Kombi (Doğalgaz),249000.0,TRY
4692,Konut,Daire,11/27/18,12/27/18,satılık,0,4,2,2+1,90.0,0.0,0.0,İzmir/Karabağlar/Esentepe,Eşyasız,Kombi (Doğalgaz),385000.0,TRY
4693,Konut,Daire,11/27/18,12/27/18,satılık,0,4,2,2+1,85.0,0.0,0.0,Tekirdağ/Çorlu/Nusratiye,Eşyasız,Kombi (Doğalgaz),155000.0,TRY
4694,Konut,Daire,11/27/18,12/27/18,satılık,0,5,2,2+1,120.0,0.0,0.0,Antalya/Muratpaşa/Güzeloba,Eşyasız,Klima,485000.0,TRY
4695,Konut,Daire,11/27/18,12/27/18,satılık,0,8,0,2+1,128.0,0.0,0.0,İstanbul/Küçükçekmece/Atakent,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),570000.0,TRY
4696,Konut,Daire,11/27/18,11/27/18,satılık,0,4,4,2+1,80.0,0.0,0.0,Niğde/Bor/Şeker,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),109000.0,TRY
4697,Konut,Daire,11/27/18,12/27/18,satılık,0,4,0,2+1,85.0,0.0,0.0,İstanbul/Esenyurt/Sultaniye,Eşyasız,Kombi (Doğalgaz),169000.0,TRY
4698,Konut,Daire,11/27/18,12/27/18,satılık,3,0,2,1+1,90.0,0.0,0.0,İstanbul/Esenyurt/Zafer,Sadece Beyaz Eşya,Klima,270000.0,TRY
4699,Konut,Daire,11/27/18,12/27/18,satılık,0,5,0,5+1,280.0,0.0,0.0,İzmir/Karşıyaka/Bostanlı,Sadece Mutfak,Kombi (Doğalgaz),1150000.0,TRY
4700,Konut,Daire,11/27/18,12/27/18,satılık,0,2,0,1+1,60.0,0.0,0.0,İzmir/Çeşme/İsmet İnönü,Eşyasız,Klima,298000.0,TRY
4701,Konut,Daire,11/27/18,12/27/18,satılık,0,3,0,2+1,90.0,0.0,0.0,Balıkesir/Edremit/Altınoluk,Eşyasız,Soba (Doğalgaz),220000.0,TRY
4702,Konut,Daire,11/27/18,12/26/18,satılık,4,3,2,4+1,200.0,0.0,0.0,İstanbul/Küçükçekmece/İstasyon,Eşyalı (Mobilyalı),Kombi (Doğalgaz),650000.0,TRY
4703,Konut,Daire,11/27/18,12/13/18,satılık,3,5,2,3+1,135.0,0.0,0.0,Bursa/Orhangazi/Arapzade,Eşyasız,Kombi (Doğalgaz),255000.0,TRY
4704,Konut,Daire,11/27/18,12/27/18,satılık,0,2,1,2+1,80.0,0.0,0.0,Antalya/Kepez/Kütükçü,Sadece Mutfak,Kombi (Doğalgaz),210000.0,TRY
4705,Konut,Daire,11/27/18,12/27/18,satılık,0,3,0,2+1,100.0,0.0,0.0,İzmir/Torbalı/Fevzi Çakmak,Eşyasız,Yok,158000.0,TRY
4706,Konut,Daire,11/27/18,12/27/18,satılık,0,4,1,1+1,65.0,0.0,0.0,Samsun/Atakum/Körfez,Eşyasız,Kombi (Doğalgaz),119000.0,TRY
4707,Konut,Daire,11/27/18,12/27/18,satılık,3,0,3,1+1,75.0,0.0,0.0,İstanbul/Başakşehir/Başakşehir,Eşyasız,Klima,345000.0,TRY
4708,Konut,Daire,11/27/18,12/5/18,satılık,0,5,3,3+1,120.0,0.0,0.0,Aydın/Kuşadası/Davutlar,Eşyasız,Kalorifer (Doğalgaz),230000.0,TRY
4709,Konut,Daire,11/27/18,11/27/18,satılık,2,3,3,3+1,180.0,0.0,0.0,Sakarya/Serdivan/Orta,Eşyasız,Kombi (Doğalgaz),310000.0,TRY
4710,Konut,Daire,11/27/18,12/27/18,satılık,0,8,8,3+1,120.0,0.0,0.0,İzmir/Aliağa/Atatürk,Eşyasız,Kalorifer (Doğalgaz),255000.0,TRY
4711,Konut,Daire,11/27/18,11/27/18,satılık,2,3,3,3+1,180.0,0.0,0.0,Sakarya/Serdivan/Orta,Eşyasız,Kombi (Doğalgaz),310000.0,TRY
4712,Konut,Daire,11/27/18,12/27/18,satılık,0,4,0,3+1,120.0,0.0,0.0,Ankara/Sincan/Mareşal Çakmak,Eşyasız,Kombi (Doğalgaz),148000.0,TRY
4713,Konut,Daire,11/27/18,12/27/18,satılık,0,3,0,3+1,180.0,0.0,0.0,Aydın/Didim/Cumhuriyet,Eşyasız,Klima,300000.0,TRY
4714,Konut,Daire,11/27/18,12/27/18,satılık,4,4,4,4+1,220.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Kat Kaloriferi,285000.0,TRY
4715,Konut,Daire,11/27/18,12/27/18,satılık,0,4,4,2+1,95.0,0.0,0.0,Tekirdağ/Çorlu/Çobançeşme,Eşyasız,Kombi (Doğalgaz),168000.0,TRY
4716,Konut,Daire,11/27/18,12/27/18,satılık,0,5,3,3+1,130.0,0.0,0.0,Aydın/Kuşadası/İkiçeşmelik,Eşyasız,Yok,150000.0,TRY
4717,Konut,Daire,11/27/18,12/27/18,satılık,0,3,0,3+1,122.0,0.0,0.0,Ankara/Keçiören/Esertepe,Eşyasız,Kombi (Doğalgaz),135000.0,TRY
4718,Konut,Daire,11/27/18,11/27/18,satılık,2,3,3,3+1,180.0,0.0,0.0,Sakarya/Serdivan/Orta,Eşyasız,Kombi (Doğalgaz),310000.0,TRY
4719,Konut,Daire,11/27/18,12/27/18,satılık,0,5,2,3+1,140.0,0.0,0.0,Tekirdağ/Çorlu/Muhittin,Eşyasız,Kombi (Doğalgaz),215000.0,TRY
4720,Konut,Daire,11/27/18,12/27/18,satılık,0,4,0,3+2,240.0,0.0,0.0,Antalya/Konyaaltı/Gürsu,Eşyasız,Kombi (Doğalgaz),490000.0,TRY
4721,Konut,Daire,11/27/18,12/27/18,satılık,0,6,4,2+1,130.0,0.0,0.0,Mersin/Mezitli/Yeni,Eşyasız,Kombi (Doğalgaz),210000.0,TRY
4722,Konut,Daire,11/27/18,12/20/18,satılık,2,3,0,1+1,90.0,0.0,0.0,Aydın/Didim/Akbük,Eşyasız,Klima,170000.0,TRY
4723,Konut,Daire,11/27/18,12/27/18,satılık,0,3,0,2+2,210.0,0.0,0.0,Aydın/Didim/Altınkum,Eşyasız,Klima,600000.0,TRY
4724,Konut,Daire,11/27/18,12/27/18,satılık,0,4,0,4+1,160.0,0.0,0.0,Aydın/Didim/Hisar,Eşyalı (Mobilyalı),Klima,178000.0,TRY
4725,Konut,Daire,11/27/18,11/27/18,satılık,2,3,3,3+1,180.0,0.0,0.0,Sakarya/Serdivan/Orta,Eşyasız,Kombi (Doğalgaz),310000.0,TRY
